playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8476883,2020,Andrei Vasilevskiy,T.B,G,4on5,42,13468.0,21.7,21.0,298.0,14.25,12.0,32.19,31.0,162.98,172.0,1.13,2.0,99.46,81.0,51.46,70.0,20.67,164.0,37.0,23.0,4.63,4.35,12.72,4.0,7.0,10.0,74.0,0.0,0.0
8476883,2020,Andrei Vasilevskiy,T.B,G,5on4,42,11462.0,2.79,2.0,36.0,1.28,0.0,3.41,2.0,21.77,29.0,5.42,9.0,6.51,5.0,14.22,20.0,2.73,18.0,6.0,5.0,0.5,0.81,1.47,0.0,2.0,0.0,7.0,0.0,0.0
8475215,2020,Robin Lehner,VGK,G,other,19,1283.0,5.07,2.0,48.0,2.2,1.0,5.04,2.0,27.68,24.0,1.13,0.0,14.47,18.0,9.26,13.0,4.49,22.0,7.0,8.0,0.94,1.03,3.1,0.0,0.0,2.0,11.0,0.0,0.0
8475215,2020,Robin Lehner,VGK,G,all,19,68119.0,48.53,44.0,1033.0,37.37,47.0,120.36,84.0,531.78,505.0,21.39,13.0,284.45,232.0,216.28,303.0,46.71,539.0,133.0,52.0,15.34,17.37,15.82,16.0,10.0,18.0,309.0,0.0,0.0
8475215,2020,Robin Lehner,VGK,G,5on5,19,56791.0,37.14,36.0,823.0,28.22,39.0,98.21,73.0,419.16,393.0,16.67,11.0,224.36,177.0,170.69,236.0,36.1,425.0,110.0,37.0,12.34,14.34,10.46,14.0,10.0,12.0,251.0,0.0,0.0
8475215,2020,Robin Lehner,VGK,G,4on5,19,4590.0,4.32,4.0,131.0,5.86,7.0,14.23,9.0,62.53,66.0,0.45,0.0,38.83,35.0,20.72,29.0,4.12,71.0,10.0,5.0,1.42,1.12,1.78,0.0,0.0,4.0,45.0,0.0,0.0
8475215,2020,Robin Lehner,VGK,G,5on4,19,5455.0,1.57,2.0,26.0,0.88,0.0,2.38,0.0,19.21,19.0,3.02,2.0,5.65,1.0,13.98,22.0,1.56,19.0,5.0,1.0,0.52,0.76,0.29,2.0,0.0,0.0,1.0,0.0,0.0
8477180,2020,Aaron Dell,N.J,G,other,7,241.0,0.33,1.0,7.0,0.33,0.0,0.99,0.0,4.15,3.0,0.15,0.0,2.65,3.0,1.54,2.0,0.31,5.0,1.0,0.0,0.2,0.14,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8477180,2020,Aaron Dell,N.J,G,all,7,19150.0,12.26,22.0,259.0,10.33,16.0,34.78,40.0,149.31,154.0,5.97,4.0,86.11,56.0,62.69,73.0,11.81,160.0,41.0,10.0,4.86,4.64,2.76,11.0,9.0,2.0,48.0,0.0,0.0
8477180,2020,Aaron Dell,N.J,G,5on5,7,15277.0,9.38,15.0,213.0,8.04,13.0,29.32,34.0,123.58,125.0,4.48,2.0,70.0,44.0,52.32,63.0,9.07,134.0,31.0,8.0,3.82,3.57,1.99,8.0,6.0,1.0,40.0,0.0,0.0
8477180,2020,Aaron Dell,N.J,G,4on5,7,1339.0,2.45,6.0,36.0,1.83,3.0,4.15,5.0,19.92,23.0,0.14,1.0,12.55,9.0,7.39,6.0,2.32,19.0,8.0,2.0,0.82,0.85,0.78,3.0,2.0,1.0,7.0,0.0,0.0
8477180,2020,Aaron Dell,N.J,G,5on4,7,2293.0,0.11,0.0,3.0,0.13,0.0,0.33,1.0,1.67,3.0,1.19,1.0,0.91,0.0,1.44,2.0,0.11,2.0,1.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474651,2020,Braden Holtby,VAN,G,other,21,2400.0,1.91,0.0,23.0,1.08,1.0,2.21,0.0,12.1,10.0,0.33,3.0,7.38,9.0,3.98,5.0,1.85,9.0,6.0,2.0,0.3,0.67,0.94,0.0,0.0,0.0,6.0,0.0,0.0
8474651,2020,Braden Holtby,VAN,G,all,21,75629.0,65.58,77.0,1276.0,51.67,45.0,155.09,169.0,699.02,695.0,18.62,29.0,395.97,299.0,281.91,356.0,63.88,681.0,238.0,54.0,20.6,28.75,16.23,21.0,35.0,21.0,303.0,0.0,0.0
8474651,2020,Braden Holtby,VAN,G,5on5,21,61518.0,51.04,62.0,1054.0,40.52,33.0,130.72,146.0,570.71,574.0,15.03,21.0,319.79,239.0,232.61,294.0,49.79,562.0,194.0,37.0,17.33,23.62,10.09,18.0,30.0,14.0,261.0,0.0,0.0
8474651,2020,Braden Holtby,VAN,G,4on5,21,6135.0,9.02,11.0,163.0,8.45,9.0,18.01,22.0,89.11,84.0,0.43,1.0,58.65,44.0,29.65,35.0,8.71,91.0,26.0,10.0,2.21,3.1,3.72,2.0,3.0,6.0,36.0,0.0,0.0
8474651,2020,Braden Holtby,VAN,G,5on4,21,5576.0,2.16,2.0,18.0,0.8,1.0,1.67,1.0,13.4,16.0,2.66,4.0,4.2,3.0,8.82,11.0,2.13,9.0,5.0,4.0,0.34,0.57,1.25,0.0,1.0,1.0,0.0,0.0,0.0
8476316,2020,Laurent Brossoit,WPG,G,other,14,831.0,0.92,1.0,22.0,0.82,0.0,1.74,2.0,9.31,11.0,0.12,1.0,6.61,8.0,2.6,2.0,0.8,7.0,6.0,0.0,0.15,0.77,0.0,0.0,1.0,0.0,9.0,0.0,0.0
8476316,2020,Laurent Brossoit,WPG,G,all,14,44647.0,30.07,30.0,663.0,25.08,27.0,81.37,87.0,355.54,368.0,12.04,10.0,203.92,164.0,146.79,177.0,28.84,371.0,106.0,22.0,11.48,12.55,6.04,13.0,12.0,5.0,164.0,0.0,0.0
8476316,2020,Laurent Brossoit,WPG,G,5on5,14,37055.0,23.64,23.0,526.0,19.06,22.0,67.28,71.0,285.12,291.0,9.42,6.0,159.58,120.0,119.1,151.0,22.75,296.0,83.0,19.0,9.18,9.54,4.92,10.0,10.0,3.0,128.0,0.0,0.0
8476316,2020,Laurent Brossoit,WPG,G,4on5,14,2989.0,4.63,4.0,97.0,4.76,5.0,10.71,12.0,49.8,53.0,0.24,0.0,34.34,35.0,16.76,14.0,4.41,55.0,16.0,2.0,1.73,2.07,0.83,2.0,0.0,2.0,24.0,0.0,0.0
8476316,2020,Laurent Brossoit,WPG,G,5on4,14,3772.0,0.83,2.0,17.0,0.41,0.0,1.46,2.0,10.51,12.0,2.2,3.0,3.07,1.0,7.94,9.0,0.83,12.0,1.0,1.0,0.36,0.17,0.3,1.0,1.0,0.0,3.0,0.0,0.0
8470594,2020,Marc-Andre Fleury,VGK,G,other,36,3504.0,3.89,2.0,83.0,2.76,3.0,7.88,9.0,36.88,42.0,1.1,2.0,23.41,26.0,13.81,13.0,3.61,36.0,14.0,3.0,1.52,1.43,0.94,1.0,0.0,1.0,30.0,0.0,0.0
8470594,2020,Marc-Andre Fleury,VGK,G,all,36,128796.0,88.92,71.0,1859.0,68.06,96.0,227.15,159.0,973.05,989.0,35.94,29.0,536.69,439.0,392.78,557.0,85.23,999.0,251.0,95.0,29.09,30.91,28.92,20.0,30.0,21.0,514.0,2.0,1.0
8470594,2020,Marc-Andre Fleury,VGK,G,5on5,36,106137.0,70.16,58.0,1517.0,53.85,81.0,192.54,136.0,804.06,819.0,28.7,23.0,437.53,350.0,329.0,467.0,67.36,833.0,198.0,78.0,24.35,24.47,21.34,18.0,25.0,15.0,408.0,2.0,1.0
8470594,2020,Marc-Andre Fleury,VGK,G,4on5,36,8889.0,12.27,11.0,218.0,10.2,12.0,23.41,10.0,110.06,103.0,0.69,0.0,68.43,58.0,35.15,56.0,11.66,112.0,30.0,11.0,2.74,3.75,5.77,1.0,5.0,5.0,65.0,0.0,0.0
8470594,2020,Marc-Andre Fleury,VGK,G,5on4,36,10266.0,2.49,0.0,38.0,1.17,0.0,2.98,4.0,20.48,23.0,5.26,4.0,6.61,4.0,14.11,20.0,2.47,17.0,8.0,3.0,0.45,1.17,0.87,0.0,0.0,0.0,10.0,0.0,0.0
8473541,2020,Jonathan Bernier,DET,G,other,24,2113.0,3.27,2.0,36.0,1.49,1.0,3.73,4.0,19.77,18.0,0.8,0.0,11.49,9.0,6.41,11.0,3.05,17.0,3.0,7.0,0.7,0.34,2.23,0.0,0.0,2.0,9.0,0.0,0.0
8473541,2020,Jonathan Bernier,DET,G,all,24,78387.0,65.92,65.0,1276.0,48.54,54.0,163.35,151.0,717.95,757.0,17.59,12.0,395.64,335.0,290.91,360.0,63.01,755.0,161.0,71.0,20.52,20.07,25.33,26.0,17.0,22.0,289.0,0.0,0.0
8473541,2020,Jonathan Bernier,DET,G,5on5,24,63835.0,50.17,49.0,1048.0,38.65,47.0,140.15,133.0,590.35,624.0,13.71,10.0,322.85,272.0,240.36,294.0,47.95,617.0,146.0,48.0,17.35,18.31,14.5,23.0,15.0,11.0,237.0,0.0,0.0
8473541,2020,Jonathan Bernier,DET,G,4on5,24,5895.0,9.53,11.0,160.0,7.26,4.0,16.43,14.0,83.97,88.0,0.27,0.0,54.63,49.0,28.57,36.0,9.17,102.0,6.0,11.0,1.83,0.62,7.07,1.0,1.0,9.0,41.0,0.0,0.0
8473541,2020,Jonathan Bernier,DET,G,5on4,24,6544.0,2.82,2.0,31.0,1.11,2.0,2.9,0.0,23.06,26.0,2.8,2.0,6.4,5.0,15.18,19.0,2.7,19.0,5.0,5.0,0.62,0.68,1.52,2.0,0.0,0.0,2.0,0.0,0.0
8482246,2020,Alexei Melnichuk,S.J,G,other,3,120.0,0.29,2.0,4.0,0.19,0.0,0.58,1.0,2.88,4.0,0.08,0.0,1.33,0.0,1.52,1.0,0.28,2.0,2.0,0.0,0.07,0.22,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8482246,2020,Alexei Melnichuk,S.J,G,all,3,7835.0,6.98,11.0,118.0,5.32,11.0,17.35,15.0,72.58,81.0,2.07,3.0,38.62,26.0,29.38,35.0,6.74,77.0,13.0,10.0,2.21,1.83,2.94,5.0,1.0,5.0,18.0,0.0,0.0
8482246,2020,Alexei Melnichuk,S.J,G,5on5,3,6748.0,6.13,8.0,98.0,4.29,9.0,14.41,13.0,61.09,68.0,1.73,2.0,32.43,22.0,24.78,30.0,5.9,64.0,11.0,9.0,1.97,1.61,2.55,4.0,0.0,4.0,14.0,0.0,0.0
8482246,2020,Alexei Melnichuk,S.J,G,4on5,3,607.0,0.48,1.0,15.0,0.8,2.0,2.25,1.0,7.87,8.0,0.04,0.0,4.67,4.0,2.51,3.0,0.48,10.0,0.0,1.0,0.1,0.0,0.39,0.0,0.0,1.0,4.0,0.0,0.0
8482246,2020,Alexei Melnichuk,S.J,G,5on4,3,360.0,0.08,0.0,1.0,0.04,0.0,0.1,0.0,0.75,1.0,0.21,1.0,0.19,0.0,0.57,1.0,0.08,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478435,2020,Dan Vladar,BOS,G,other,5,355.0,0.35,0.0,6.0,0.33,0.0,0.98,1.0,4.44,6.0,0.02,0.0,2.57,5.0,1.63,0.0,0.35,5.0,1.0,0.0,0.27,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478435,2020,Dan Vladar,BOS,G,all,5,18004.0,15.06,17.0,254.0,10.82,7.0,33.03,27.0,150.25,149.0,5.01,6.0,81.28,70.0,60.02,78.0,14.63,151.0,39.0,15.0,4.17,4.84,6.05,2.0,5.0,10.0,49.0,0.0,0.0
8478435,2020,Dan Vladar,BOS,G,5on5,5,14155.0,10.19,11.0,193.0,7.77,7.0,25.95,20.0,112.5,106.0,4.23,5.0,59.94,52.0,45.58,59.0,9.78,110.0,35.0,8.0,3.26,4.35,2.58,2.0,5.0,4.0,40.0,0.0,0.0
8478435,2020,Dan Vladar,BOS,G,4on5,5,1738.0,3.4,5.0,44.0,2.24,0.0,5.12,6.0,26.78,29.0,0.1,0.0,16.42,12.0,8.94,12.0,3.39,31.0,1.0,5.0,0.47,0.12,2.81,0.0,0.0,5.0,7.0,0.0,0.0
8478435,2020,Dan Vladar,BOS,G,5on4,5,1756.0,0.45,0.0,6.0,0.24,0.0,0.47,0.0,3.4,4.0,0.65,1.0,1.25,0.0,2.47,5.0,0.44,4.0,0.0,1.0,0.12,0.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0
8475683,2020,Sergei Bobrovsky,FLA,G,other,31,2894.0,6.16,6.0,88.0,3.89,5.0,9.16,10.0,44.65,54.0,0.86,2.0,28.7,23.0,14.4,18.0,5.78,41.0,17.0,6.0,1.69,2.26,2.22,2.0,2.0,2.0,24.0,0.0,0.0
8475683,2020,Sergei Bobrovsky,FLA,G,all,31,108988.0,79.88,88.0,1526.0,60.09,85.0,199.29,225.0,862.65,933.0,31.5,41.0,477.74,337.0,352.58,428.0,76.74,893.0,230.0,76.0,25.58,28.56,25.73,25.0,33.0,30.0,327.0,0.0,0.0
8475683,2020,Sergei Bobrovsky,FLA,G,5on5,31,86825.0,53.65,60.0,1153.0,42.06,64.0,156.66,191.0,642.89,694.0,24.98,32.0,353.19,238.0,265.51,317.0,51.42,680.0,168.0,45.0,19.56,21.01,13.08,18.0,26.0,16.0,260.0,0.0,0.0
8475683,2020,Sergei Bobrovsky,FLA,G,4on5,31,9094.0,16.61,20.0,228.0,12.13,14.0,27.98,20.0,136.85,140.0,0.56,0.0,83.34,69.0,45.27,56.0,16.12,134.0,35.0,21.0,3.23,3.96,9.42,4.0,5.0,11.0,38.0,0.0,0.0
8475683,2020,Sergei Bobrovsky,FLA,G,5on4,31,10175.0,3.07,2.0,52.0,1.82,2.0,4.64,3.0,34.4,42.0,4.94,7.0,10.95,7.0,25.48,33.0,3.05,35.0,8.0,4.0,1.0,1.06,1.01,1.0,0.0,1.0,5.0,0.0,0.0
8474593,2020,Jacob Markstrom,CGY,G,other,43,4405.0,7.77,10.0,115.0,4.95,2.0,12.23,10.0,64.73,58.0,1.33,1.0,41.32,38.0,21.58,27.0,7.25,57.0,26.0,7.0,2.16,3.02,2.58,2.0,4.0,4.0,25.0,0.0,0.0
8474593,2020,Jacob Markstrom,CGY,G,all,43,149193.0,101.74,111.0,2089.0,77.75,60.0,258.07,307.0,1135.55,1161.0,40.58,66.0,636.49,480.0,468.18,585.0,98.71,1171.0,316.0,92.0,32.51,38.13,31.11,32.0,44.0,35.0,510.0,2.0,1.0
8474593,2020,Jacob Markstrom,CGY,G,5on5,43,120195.0,69.19,74.0,1598.0,56.62,48.0,209.62,255.0,870.19,895.0,32.21,48.0,484.0,357.0,363.26,449.0,67.46,934.0,222.0,55.0,26.33,27.43,15.43,27.0,30.0,17.0,387.0,0.0,0.0
8474593,2020,Jacob Markstrom,CGY,G,4on5,43,11774.0,20.8,23.0,311.0,14.18,9.0,30.55,38.0,156.31,163.0,0.91,1.0,97.66,76.0,50.7,69.0,20.13,139.0,56.0,24.0,2.95,6.28,11.58,2.0,8.0,13.0,92.0,2.0,1.0
8474593,2020,Jacob Markstrom,CGY,G,5on4,43,12819.0,3.84,4.0,63.0,1.91,1.0,5.48,4.0,42.67,43.0,5.95,16.0,12.88,9.0,31.72,38.0,3.73,40.0,11.0,6.0,1.04,1.29,1.51,1.0,2.0,1.0,6.0,0.0,0.0
8477970,2020,Vitek Vanecek,WSH,G,other,37,3080.0,6.86,6.0,77.0,3.48,5.0,8.22,8.0,43.97,45.0,1.04,2.0,25.74,18.0,14.27,22.0,5.59,38.0,14.0,8.0,1.38,1.71,3.78,1.0,2.0,3.0,17.0,0.0,0.0
8477970,2020,Vitek Vanecek,WSH,G,all,37,126929.0,87.72,95.0,1882.0,72.21,70.0,240.5,204.0,1041.79,1031.0,34.06,32.0,591.39,461.0,430.3,586.0,84.17,1129.0,246.0,81.0,30.84,29.4,27.47,36.0,34.0,25.0,426.0,0.0,0.0
8477970,2020,Vitek Vanecek,WSH,G,5on5,37,104943.0,63.31,69.0,1525.0,54.41,53.0,201.93,173.0,840.88,842.0,27.19,27.0,472.52,360.0,356.59,489.0,61.92,924.0,200.0,52.0,25.28,23.7,14.33,30.0,28.0,11.0,349.0,0.0,0.0
8477970,2020,Vitek Vanecek,WSH,G,4on5,37,10090.0,15.04,15.0,242.0,12.86,12.0,26.28,19.0,131.0,112.0,0.76,0.0,83.38,74.0,42.06,58.0,14.17,141.0,24.0,19.0,3.32,2.99,8.73,3.0,2.0,10.0,58.0,0.0,0.0
8477970,2020,Vitek Vanecek,WSH,G,5on4,37,8816.0,1.63,3.0,28.0,1.03,0.0,2.74,2.0,18.29,25.0,4.91,3.0,6.66,7.0,13.34,13.0,1.62,21.0,3.0,2.0,0.59,0.41,0.64,2.0,0.0,1.0,2.0,0.0,0.0
8480373,2020,Josef Korenar,S.J,G,other,10,897.0,1.69,3.0,13.0,0.55,0.0,1.28,1.0,7.03,9.0,0.25,0.0,3.48,2.0,1.78,2.0,1.38,3.0,3.0,3.0,0.13,0.32,1.24,0.0,1.0,2.0,4.0,0.0,0.0
8480373,2020,Josef Korenar,S.J,G,all,10,29510.0,21.33,26.0,476.0,18.21,16.0,58.91,73.0,255.31,258.0,7.46,6.0,142.81,101.0,103.8,131.0,20.61,271.0,66.0,16.0,7.71,8.16,5.45,10.0,9.0,7.0,123.0,0.0,0.0
8480373,2020,Josef Korenar,S.J,G,5on5,10,23418.0,16.23,20.0,392.0,13.84,12.0,49.14,64.0,206.64,214.0,5.84,5.0,116.22,80.0,86.12,107.0,15.88,225.0,52.0,11.0,6.63,6.24,3.35,9.0,8.0,3.0,104.0,0.0,0.0
8480373,2020,Josef Korenar,S.J,G,4on5,10,2437.0,2.5,3.0,60.0,3.4,4.0,7.76,8.0,35.3,29.0,0.25,0.0,21.26,15.0,11.99,18.0,2.45,39.0,7.0,2.0,0.7,0.94,0.86,1.0,0.0,2.0,12.0,0.0,0.0
8480373,2020,Josef Korenar,S.J,G,5on4,10,2758.0,0.91,0.0,11.0,0.43,0.0,0.74,0.0,6.35,6.0,1.13,1.0,1.85,4.0,3.91,4.0,0.9,4.0,4.0,0.0,0.25,0.66,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8479312,2020,Alex Lyon,PHI,G,other,6,619.0,1.94,2.0,25.0,1.18,1.0,2.67,5.0,14.9,15.0,0.25,0.0,8.12,4.0,5.64,8.0,1.88,13.0,5.0,2.0,0.59,0.6,0.74,1.0,1.0,0.0,5.0,0.0,0.0
8479312,2020,Alex Lyon,PHI,G,all,6,19449.0,16.52,18.0,294.0,10.91,7.0,35.8,43.0,163.41,169.0,5.13,6.0,90.54,61.0,68.09,94.0,16.16,168.0,42.0,17.0,4.96,5.4,6.16,6.0,6.0,6.0,67.0,0.0,0.0
8479312,2020,Alex Lyon,PHI,G,5on5,6,15881.0,9.12,8.0,222.0,7.96,5.0,28.32,30.0,121.28,123.0,3.93,6.0,68.95,52.0,51.78,72.0,9.03,134.0,30.0,6.0,3.9,3.86,1.36,5.0,3.0,0.0,52.0,0.0,0.0
8479312,2020,Alex Lyon,PHI,G,4on5,6,1441.0,4.62,7.0,35.0,1.45,0.0,3.77,8.0,20.38,24.0,0.25,0.0,11.56,4.0,5.99,8.0,4.42,16.0,5.0,7.0,0.34,0.72,3.56,0.0,2.0,5.0,7.0,0.0,0.0
8479312,2020,Alex Lyon,PHI,G,5on4,6,1508.0,0.84,1.0,12.0,0.32,1.0,1.04,0.0,6.86,7.0,0.7,0.0,1.92,1.0,4.69,6.0,0.82,5.0,2.0,2.0,0.12,0.22,0.51,0.0,0.0,1.0,3.0,0.0,0.0
8474636,2020,Michael Hutchinson,TOR,G,other,8,591.0,0.22,0.0,10.0,0.38,0.0,0.98,3.0,5.72,6.0,0.24,1.0,3.85,3.0,2.41,2.0,0.22,8.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8474636,2020,Michael Hutchinson,TOR,G,all,8,25312.0,15.58,17.0,376.0,13.88,7.0,45.16,54.0,203.15,211.0,6.88,12.0,119.3,84.0,87.42,117.0,15.31,224.0,56.0,8.0,6.6,6.14,2.84,7.0,8.0,2.0,88.0,0.0,0.0
8474636,2020,Michael Hutchinson,TOR,G,5on5,8,21036.0,12.42,13.0,321.0,10.98,5.0,39.06,46.0,169.69,174.0,5.44,10.0,100.11,69.0,73.84,102.0,12.28,189.0,48.0,5.0,5.79,5.42,1.21,5.0,8.0,0.0,79.0,0.0,0.0
8474636,2020,Michael Hutchinson,TOR,G,4on5,8,1643.0,2.52,3.0,35.0,2.18,2.0,4.26,4.0,22.09,25.0,0.28,0.0,13.18,12.0,7.15,7.0,2.4,21.0,6.0,3.0,0.35,0.55,1.63,1.0,0.0,2.0,5.0,0.0,0.0
8474636,2020,Michael Hutchinson,TOR,G,5on4,8,2042.0,0.34,0.0,9.0,0.28,0.0,0.73,1.0,4.88,5.0,0.89,1.0,1.85,0.0,3.61,6.0,0.34,5.0,2.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8468011,2020,Ryan Miller,ANA,G,other,16,2387.0,2.42,1.0,30.0,1.19,3.0,3.51,2.0,17.13,18.0,0.38,0.0,8.68,7.0,6.64,10.0,2.26,11.0,9.0,3.0,0.55,1.01,0.85,0.0,1.0,0.0,7.0,0.0,0.0
8468011,2020,Ryan Miller,ANA,G,all,16,52255.0,37.92,51.0,773.0,30.41,43.0,100.22,106.0,423.93,432.0,11.93,14.0,242.15,173.0,173.89,209.0,36.44,441.0,122.0,36.0,13.28,14.32,10.32,22.0,17.0,12.0,174.0,0.0,0.0
8468011,2020,Ryan Miller,ANA,G,5on5,16,42751.0,28.0,39.0,615.0,22.46,30.0,81.65,88.0,331.45,338.0,9.86,13.0,188.19,133.0,137.48,162.0,27.15,355.0,89.0,25.0,10.54,10.25,7.21,17.0,13.0,9.0,146.0,0.0,0.0
8468011,2020,Ryan Miller,ANA,G,4on5,16,4134.0,6.28,10.0,110.0,6.17,9.0,13.16,16.0,61.85,63.0,0.41,0.0,40.83,29.0,20.39,25.0,5.87,63.0,20.0,6.0,1.85,2.61,1.83,5.0,3.0,2.0,21.0,0.0,0.0
8468011,2020,Ryan Miller,ANA,G,5on4,16,2983.0,1.21,1.0,17.0,0.55,1.0,1.78,0.0,12.8,12.0,1.26,1.0,4.01,4.0,9.02,11.0,1.15,11.0,4.0,2.0,0.32,0.46,0.43,0.0,0.0,1.0,0.0,0.0,0.0
8475831,2020,Philipp Grubauer,COL,G,other,40,3398.0,5.29,1.0,88.0,3.2,2.0,7.96,13.0,40.66,43.0,1.0,1.0,25.69,26.0,14.5,17.0,4.8,40.0,14.0,5.0,1.72,1.78,1.79,1.0,0.0,0.0,29.0,0.0,0.0
8475831,2020,Philipp Grubauer,COL,G,all,40,142008.0,82.24,77.0,1828.0,68.31,81.0,228.98,272.0,973.21,993.0,43.03,35.0,554.23,382.0,395.65,522.0,78.1,1044.0,231.0,87.0,27.29,27.3,27.64,30.0,27.0,20.0,466.0,0.0,0.0
8475831,2020,Philipp Grubauer,COL,G,5on5,40,112763.0,57.22,58.0,1375.0,48.23,60.0,179.25,200.0,735.49,739.0,33.65,25.0,411.8,284.0,306.0,400.0,55.41,791.0,180.0,55.0,21.0,21.12,15.11,23.0,23.0,12.0,349.0,0.0,0.0
8475831,2020,Philipp Grubauer,COL,G,4on5,40,12183.0,17.33,16.0,320.0,15.15,18.0,36.9,52.0,167.3,175.0,1.05,1.0,105.56,63.0,54.34,82.0,15.61,182.0,29.0,24.0,3.83,3.46,10.04,6.0,3.0,7.0,85.0,0.0,0.0
8475831,2020,Philipp Grubauer,COL,G,5on4,40,13664.0,2.15,1.0,42.0,1.57,1.0,4.48,5.0,27.4,33.0,7.27,8.0,9.97,9.0,19.91,23.0,2.04,29.0,8.0,2.0,0.7,0.95,0.5,0.0,1.0,0.0,3.0,0.0,0.0
8478007,2020,Elvis Merzlikins,CBJ,G,other,28,1617.0,3.73,3.0,46.0,2.2,4.0,5.36,4.0,29.48,31.0,0.57,1.0,15.0,8.0,11.75,19.0,3.64,21.0,14.0,4.0,0.94,1.65,1.14,0.0,0.0,3.0,7.0,0.0,0.0
8478007,2020,Elvis Merzlikins,CBJ,G,all,28,89809.0,66.16,69.0,1434.0,52.45,62.0,182.71,167.0,780.56,825.0,22.52,21.0,440.62,338.0,322.15,427.0,64.27,858.0,176.0,56.0,25.11,21.54,19.51,29.0,17.0,23.0,344.0,0.0,0.0
8478007,2020,Elvis Merzlikins,CBJ,G,5on5,28,78829.0,51.06,56.0,1211.0,42.57,55.0,160.05,144.0,657.15,697.0,19.01,15.0,369.01,280.0,274.34,360.0,49.54,739.0,139.0,41.0,21.0,17.03,13.04,26.0,16.0,14.0,292.0,0.0,0.0
8478007,2020,Elvis Merzlikins,CBJ,G,4on5,28,5523.0,9.43,7.0,142.0,6.38,2.0,13.83,15.0,72.22,70.0,0.64,0.0,46.74,44.0,23.32,32.0,9.19,76.0,17.0,9.0,2.42,2.13,4.88,1.0,1.0,5.0,40.0,0.0,0.0
8478007,2020,Elvis Merzlikins,CBJ,G,5on4,28,3840.0,0.72,0.0,17.0,0.6,0.0,1.5,0.0,10.64,13.0,2.0,5.0,3.9,3.0,7.94,12.0,0.72,11.0,3.0,1.0,0.18,0.34,0.21,0.0,0.0,0.0,2.0,0.0,0.0
8479193,2020,Casey DeSmith,PIT,G,other,20,2162.0,4.43,3.0,54.0,2.93,5.0,6.75,11.0,33.21,34.0,0.74,0.0,20.34,15.0,10.36,11.0,4.2,33.0,6.0,7.0,1.17,0.72,2.54,1.0,0.0,2.0,8.0,0.0,0.0
8479193,2020,Casey DeSmith,PIT,G,all,20,67939.0,50.2,48.0,931.0,37.0,51.0,118.57,120.0,521.7,544.0,16.74,15.0,284.02,190.0,207.2,290.0,48.09,505.0,153.0,56.0,14.38,18.34,17.48,13.0,17.0,18.0,217.0,0.0,0.0
8479193,2020,Casey DeSmith,PIT,G,5on5,20,55456.0,35.9,32.0,739.0,27.2,41.0,95.83,87.0,408.36,421.0,13.46,14.0,219.68,144.0,166.31,245.0,34.49,408.0,113.0,37.0,11.24,13.66,11.01,8.0,12.0,12.0,181.0,0.0,0.0
8479193,2020,Casey DeSmith,PIT,G,4on5,20,5398.0,7.45,11.0,115.0,5.79,4.0,13.04,17.0,62.58,69.0,0.39,1.0,38.52,30.0,21.11,23.0,7.05,53.0,27.0,8.0,1.57,3.0,2.88,3.0,5.0,3.0,27.0,0.0,0.0
8479193,2020,Casey DeSmith,PIT,G,5on4,20,4923.0,1.83,2.0,17.0,0.71,0.0,1.89,3.0,12.75,15.0,2.08,0.0,3.61,1.0,7.57,8.0,1.83,8.0,5.0,3.0,0.3,0.73,0.8,1.0,0.0,1.0,1.0,0.0,0.0
8469608,2020,Mike Smith,EDM,G,other,32,2815.0,4.34,3.0,58.0,2.46,0.0,6.21,10.0,34.31,31.0,0.54,1.0,20.69,17.0,12.29,17.0,3.62,35.0,7.0,5.0,1.46,0.79,2.09,2.0,0.0,1.0,11.0,0.0,0.0
8469608,2020,Mike Smith,EDM,G,all,32,110793.0,85.42,71.0,1693.0,61.66,61.0,205.72,208.0,907.13,921.0,28.29,25.0,518.72,409.0,371.97,492.0,81.04,951.0,250.0,73.0,29.43,29.63,26.37,24.0,29.0,18.0,419.0,6.0,3.0
